O,C,E,A,N,Article,Funct,Affect,CogMech,Inhib,Negemo,Sad,Bio,Body,Achiev,Health,Sexual,Adverbs,Prep,Relativ,Space,Time,Work,Certain,Assent,Anger,Insight,Posemo,Past,Verbs,Money,Percept,Friends,Social,Motion,Cause,Leisure,Incl,Home,Present,Humans,Anx,Relig,AuxVb,Negate,Ingest,Death,Quant,Tentat,Conj,Ipron,Pronoun,Swear,Hear,Family,See,Discrep,Numbers,Filler,Feel,Excl,Future,Nonflu,SheHe,Ppron,I,We,You,They,type_by_token_ratio,f_measure,i_measure,wrong_word_count,words_per_sentence,count_6,count_7,count_8,count_9,number_past_tense,number_present_tense,number_punctuations,vocabulary_richness,positive_score
high,high,high,low,low,0.04924242424242424,0.5378787878787878,0.026515151515151516,0.13636363636363635,0.0,0.03409090909090909,0.0,0.03409090909090909,0.022727272727272728,0.022727272727272728,0.011363636363636364,0.0,0.03787878787878788,0.14015151515151514,0.06818181818181818,0.041666666666666664,0.026515151515151516,0.003787878787878788,0.003787878787878788,0.0,0.0,0.01893939393939394,0.03787878787878788,0.007575757575757576,0.16666666666666666,0.0,0.03787878787878788,0.0,0.05303030303030303,0.003787878787878788,0.003787878787878788,0.0,0.030303030303030304,0.0,0.11742424242424243,0.01893939393939394,0.0,0.0,0.12121212121212122,0.026515151515151516,0.0,0.0,0.041666666666666664,0.041666666666666664,0.045454545454545456,0.03787878787878788,0.04924242424242424,0.0,0.003787878787878788,0.0,0.030303030303030304,0.022727272727272728,0.0,0.003787878787878788,0.003787878787878788,0.04924242424242424,0.01893939393939394,0.003787878787878788,0.0,0.011363636363636364,0.0,0.0,0.011363636363636364,0.0,0.5492424242424242,76.5,800,0.030303030303030304,18.857142857142858,0.29924242424242425,0.22348484848484848,0.12121212121212122,0.09090909090909091,0.03409090909090909,0.011363636363636364,1.2857142857142858,20.700844390832327,5.205797101449275
high,high,high,low,low,0.05701754385964912,0.35964912280701755,0.02631578947368421,0.08771929824561403,0.0,0.03508771929824561,0.0043859649122807015,0.017543859649122806,0.013157894736842105,0.008771929824561403,0.0043859649122807015,0.0,0.017543859649122806,0.10526315789473684,0.04824561403508772,0.008771929824561403,0.039473684210526314,0.008771929824561403,0.008771929824561403,0.0,0.0,0.008771929824561403,0.02631578947368421,0.0043859649122807015,0.10087719298245613,0.0,0.021929824561403508,0.0,0.021929824561403508,0.0043859649122807015,0.021929824561403508,0.0043859649122807015,0.02631578947368421,0.0,0.08771929824561403,0.013157894736842105,0.0043859649122807015,0.0,0.07456140350877193,0.0043859649122807015,0.0,0.0,0.03508771929824561,0.017543859649122806,0.03070175438596491,0.03070175438596491,0.03508771929824561,0.0,0.0,0.0,0.017543859649122806,0.0043859649122807015,0.0,0.008771929824561403,0.0043859649122807015,0.013157894736842105,0.008771929824561403,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.6798245614035088,103.5,1900,0.08333333333333333,28.5,0.4166666666666667,0.3333333333333333,0.2719298245614035,0.19298245614035087,0.04824561403508772,0.0043859649122807015,1.625,32.0,5.372123287671235
high,high,high,low,low,0.07345971563981042,0.4976303317535545,0.030805687203791468,0.11137440758293839,0.0,0.02132701421800948,0.0,0.014218009478672985,0.0,0.018957345971563982,0.014218009478672985,0.0,0.02132701421800948,0.16350710900473933,0.10426540284360189,0.054502369668246446,0.03317535545023697,0.009478672985781991,0.009478672985781991,0.0,0.0,0.030805687203791468,0.04265402843601896,0.009478672985781991,0.12796208530805686,0.004739336492890996,0.0,0.002369668246445498,0.06398104265402843,0.018957345971563982,0.009478672985781991,0.0,0.030805687203791468,0.002369668246445498,0.10426540284360189,0.0,0.0,0.0,0.08767772511848342,0.016587677725118485,0.0,0.002369668246445498,0.030805687203791468,0.016587677725118485,0.023696682464454975,0.023696682464454975,0.06635071090047394,0.0,0.0,0.004739336492890996,0.0,0.009478672985781991,0.0071090047393364926,0.002369668246445498,0.0,0.011848341232227487,0.009478672985781991,0.0,0.0,0.04265402843601896,0.004739336492890996,0.002369668246445498,0.009478672985781991,0.026066350710900472,0.5284360189573459,117.5,1200,0.02843601895734597,22.210526315789473,0.26066350710900477,0.2156398104265403,0.12796208530805686,0.0924170616113744,0.061611374407582936,0.02132701421800948,1.8421052631578947,16.74199288256228,5.382515527950315
high,high,high,low,low,0.10416666666666667,0.475,0.029166666666666667,0.07083333333333333,0.0,0.016666666666666666,0.004166666666666667,0.05,0.04583333333333333,0.008333333333333333,0.004166666666666667,0.0,0.029166666666666667,0.1625,0.10416666666666667,0.0625,0.025,0.004166666666666667,0.008333333333333333,0.0,0.0,0.0,0.058333333333333334,0.004166666666666667,0.0875,0.004166666666666667,0.04583333333333333,0.0,0.025,0.0125,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.004166666666666667,0.08333333333333333,0.004166666666666667,0.0,0.0,0.0625,0.0125,0.0,0.0,0.020833333333333332,0.016666666666666666,0.041666666666666664,0.04583333333333333,0.058333333333333334,0.0,0.004166666666666667,0.0,0.041666666666666664,0.004166666666666667,0.008333333333333333,0.004166666666666667,0.0,0.008333333333333333,0.0,0.004166666666666667,0.0,0.0125,0.0,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.625,103.5,700,0.025,40.0,0.30416666666666664,0.225,0.1375,0.10416666666666667,0.029166666666666667,0.004166666666666667,1.8333333333333333,24.415384615384614,5.424248704663218
high,high,high,low,low,0.06009615384615385,0.5649038461538461,0.06490384615384616,0.18509615384615385,0.002403846153846154,0.028846153846153848,0.002403846153846154,0.014423076923076924,0.0,0.019230769230769232,0.009615384615384616,0.004807692307692308,0.026442307692307692,0.13221153846153846,0.0985576923076923,0.06490384615384616,0.016826923076923076,0.040865384615384616,0.007211538461538462,0.0,0.0,0.014423076923076924,0.09375,0.01201923076923077,0.16346153846153846,0.0,0.007211538461538462,0.002403846153846154,0.08653846153846154,0.014423076923076924,0.009615384615384616,0.004807692307692308,0.038461538461538464,0.0,0.10817307692307693,0.002403846153846154,0.004807692307692308,0.0,0.10817307692307693,0.03125,0.0,0.0,0.026442307692307692,0.04807692307692308,0.0625,0.04807692307692308,0.10817307692307693,0.0,0.0,0.007211538461538462,0.002403846153846154,0.028846153846153848,0.002403846153846154,0.0,0.004807692307692308,0.04567307692307692,0.03125,0.002403846153846154,0.0,0.06009615384615385,0.004807692307692308,0.0,0.05048076923076923,0.004807692307692308,0.5144230769230769,89.5,1000,0.02403846153846154,18.08695652173913,0.23076923076923078,0.17067307692307693,0.0985576923076923,0.04567307692307692,0.07211538461538461,0.009615384615384616,1.2608695652173914,16.680810028929606,5.50508333333334
high,high,high,low,low,0.05459770114942529,0.5057471264367817,0.028735632183908046,0.15229885057471265,0.0028735632183908046,0.008620689655172414,0.0,0.005747126436781609,0.0,0.014367816091954023,0.005747126436781609,0.0,0.02586206896551724,0.1235632183908046,0.10057471264367816,0.04597701149425287,0.05172413793103448,0.014367816091954023,0.008620689655172414,0.0,0.0,0.014367816091954023,0.05459770114942529,0.008620689655172414,0.14655172413793102,0.0028735632183908046,0.0028735632183908046,0.008620689655172414,0.06609195402298851,0.005747126436781609,0.0028735632183908046,0.005747126436781609,0.04310344827586207,0.0,0.12643678160919541,0.0028735632183908046,0.0,0.0,0.08908045977011494,0.014367816091954023,0.0,0.0,0.031609195402298854,0.022988505747126436,0.04885057471264368,0.040229885057471264,0.07758620689655173,0.0,0.0,0.0,0.0028735632183908046,0.03735632183908046,0.014367816091954023,0.0028735632183908046,0.0,0.028735632183908046,0.005747126436781609,0.0,0.020114942528735632,0.03735632183908046,0.0,0.011494252873563218,0.0,0.005747126436781609,0.5919540229885057,85.5,900,0.02586206896551724,13.92,0.3074712643678161,0.2413793103448276,0.15517241379310345,0.11494252873563218,0.04885057471264368,0.008620689655172414,1.16,27.88797364085667,5.4488965517241414
high,high,high,low,low,0.0498220640569395,0.45907473309608543,0.042704626334519574,0.1423487544483986,0.010676156583629894,0.0498220640569395,0.0,0.02491103202846975,0.0035587188612099642,0.017793594306049824,0.021352313167259787,0.0,0.021352313167259787,0.1423487544483986,0.06761565836298933,0.03914590747330961,0.02491103202846975,0.03558718861209965,0.014234875444839857,0.0,0.0,0.010676156583629894,0.03202846975088968,0.017793594306049824,0.08540925266903915,0.0,0.05693950177935943,0.0,0.08185053380782918,0.0071174377224199285,0.021352313167259787,0.0,0.03914590747330961,0.0,0.046263345195729534,0.046263345195729534,0.0035587188612099642,0.0,0.0711743772241993,0.0035587188612099642,0.0,0.0,0.02491103202846975,0.03558718861209965,0.05338078291814947,0.03914590747330961,0.06761565836298933,0.0,0.0,0.0,0.05693950177935943,0.014234875444839857,0.0,0.0035587188612099642,0.0,0.010676156583629894,0.017793594306049824,0.0,0.017793594306049824,0.028469750889679714,0.010676156583629894,0.0,0.0,0.010676156583629894,0.6405693950177936,101.0,600,0.017793594306049824,23.416666666666668,0.398576512455516,0.2491103202846975,0.15658362989323843,0.12811387900355872,0.03558718861209965,0.010676156583629894,1.5833333333333333,34.81457800511509,5.457796610169494
high,high,high,low,low,0.0821917808219178,0.3607305936073059,0.0091324200913242,0.1004566210045662,0.0,0.0365296803652968,0.0045662100456621,0.0958904109589041,0.0730593607305936,0.0045662100456621,0.0228310502283105,0.0,0.0136986301369863,0.1141552511415525,0.0776255707762557,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0091324200913242,0.0,0.0,0.0182648401826484,0.0091324200913242,0.0091324200913242,0.0730593607305936,0.0,0.0639269406392694,0.0,0.045662100456621,0.0091324200913242,0.0136986301369863,0.0,0.0091324200913242,0.0,0.0547945205479452,0.0,0.0,0.0,0.0502283105022831,0.0228310502283105,0.0,0.0,0.0045662100456621,0.0365296803652968,0.0273972602739726,0.0091324200913242,0.0365296803652968,0.0,0.0091324200913242,0.0,0.0502283105022831,0.0091324200913242,0.0,0.0,0.0045662100456621,0.0273972602739726,0.0091324200913242,0.0,0.0,0.0273972602739726,0.0045662100456621,0.0,0.0228310502283105,0.0,0.6940639269406392,95.0,2900,0.1324200913242009,31.285714285714285,0.4200913242009132,0.3105022831050228,0.2511415525114155,0.2054794520547945,0.0593607305936073,0.0045662100456621,3.7142857142857144,42.36832061068702,5.213040540540541
high,high,high,low,low,0.05322128851540616,0.5854341736694678,0.04481792717086835,0.14565826330532214,0.0,0.025210084033613446,0.0,0.0028011204481792717,0.0,0.025210084033613446,0.0028011204481792717,0.0,0.03081232492997199,0.12324929971988796,0.09523809523809523,0.028011204481792718,0.05322128851540616,0.014005602240896359,0.008403361344537815,0.0056022408963585435,0.0,0.01680672268907563,0.05322128851540616,0.022408963585434174,0.18487394957983194,0.0028011204481792717,0.011204481792717087,0.0,0.0700280112044818,0.011204481792717087,0.01680672268907563,0.0,0.025210084033613446,0.0,0.10644257703081232,0.011204481792717087,0.0028011204481792717,0.0,0.1400560224089636,0.04201680672268908,0.0,0.0,0.01680672268907563,0.028011204481792718,0.04201680672268908,0.05322128851540616,0.10364145658263306,0.0,0.008403361344537815,0.0056022408963585435,0.0028011204481792717,0.022408963585434174,0.008403361344537815,0.0028011204481792717,0.0,0.03361344537815126,0.03081232492997199,0.0,0.0,0.05042016806722689,0.014005602240896359,0.0,0.03361344537815126,0.0028011204481792717,0.5462184873949579,71.5,700,0.0196078431372549,21.0,0.21288515406162464,0.14285714285714285,0.07282913165266107,0.047619047619047616,0.047619047619047616,0.036414565826330535,1.411764705882353,24.269662921348313,5.417171717171717
high,high,high,low,low,0.06062424969987995,0.5558223289315727,0.034213685474189674,0.18067226890756302,0.01020408163265306,0.03601440576230492,0.0006002400960384153,0.0024009603841536613,0.0,0.006602641056422569,0.0024009603841536613,0.0,0.04081632653061224,0.12665066026410565,0.08163265306122448,0.043817527010804325,0.031212484993997598,0.004201680672268907,0.013205282112845138,0.001800720288115246,0.006602641056422569,0.046218487394957986,0.04081632653061224,0.043817527010804325,0.12545018007202882,0.0024009603841536613,0.016206482593037214,0.0,0.09543817527010805,0.0078031212484993995,0.01800720288115246,0.003001200480192077,0.035414165666266505,0.0,0.06902761104441776,0.01020408163265306,0.0006002400960384153,0.0006002400960384153,0.07563025210084033,0.018607442977190875,0.0006002400960384153,0.0,0.033013205282112844,0.05162064825930372,0.05342136854741897,0.06182472989195678,0.10804321728691477,0.0,0.004201680672268907,0.0,0.00900360144057623,0.012605042016806723,0.003001200480192077,0.003601440576230492,0.003001200480192077,0.02701080432172869,0.008403361344537815,0.0006002400960384153,0.016206482593037214,0.046218487394957986,0.008403361344537815,0.004801920768307323,0.006602641056422569,0.015606242496998799,0.3715486194477791,172.0,5100,0.030612244897959183,24.865671641791046,0.2893157262905162,0.20768307322929172,0.1362545018007203,0.08643457382953182,0.08703481392557023,0.01920768307322929,1.5820895522388059,11.031493607733085,5.290014503263204
high,high,high,low,low,0.07158351409978309,0.49891540130151846,0.021691973969631236,0.12147505422993492,0.0021691973969631237,0.010845986984815618,0.0021691973969631237,0.013015184381778741,0.004338394793926247,0.01735357917570499,0.008676789587852495,0.0,0.0368763557483731,0.14533622559652928,0.14967462039045554,0.08026030368763558,0.04338394793926247,0.02386117136659436,0.004338394793926247,0.0021691973969631237,0.0021691973969631237,0.01735357917570499,0.0368763557483731,0.0021691973969631237,0.1301518438177874,0.015184381778741865,0.010845986984815618,0.0,0.0455531453362256,0.008676789587852495,0.008676789587852495,0.0,0.0368763557483731,0.004338394793926247,0.08893709327548807,0.0,0.0,0.0,0.09544468546637744,0.004338394793926247,0.0,0.0,0.026030368763557483,0.03253796095444685,0.0455531453362256,0.03036876355748373,0.06073752711496746,0.0,0.0,0.0,0.008676789587852495,0.019522776572668113,0.0,0.0,0.0021691973969631237,0.026030368763557483,0.021691973969631236,0.0,0.0,0.03036876355748373,0.0,0.0,0.028199566160520606,0.0021691973969631237,0.5574837310195228,116.5,1000,0.019522776572668113,28.8125,0.2885032537960954,0.21908893709327548,0.1561822125813449,0.1279826464208243,0.04772234273318872,0.03470715835140998,2.25,23.70146433632499,5.4484960422163615
high,high,high,low,low,0.046948356807511735,0.49765258215962443,0.03286384976525822,0.13145539906103287,0.004694835680751174,0.018779342723004695,0.0,0.023474178403755867,0.014084507042253521,0.023474178403755867,0.004694835680751174,0.004694835680751174,0.028169014084507043,0.07511737089201878,0.11737089201877934,0.03755868544600939,0.06572769953051644,0.004694835680751174,0.014084507042253521,0.0,0.0,0.023474178403755867,0.056338028169014086,0.04225352112676056,0.11267605633802817,0.009389671361502348,0.046948356807511735,0.004694835680751174,0.06103286384976526,0.009389671361502348,0.004694835680751174,0.0,0.046948356807511735,0.0,0.04225352112676056,0.0,0.0,0.0,0.07511737089201878,0.014084507042253521,0.0,0.0,0.04225352112676056,0.03286384976525822,0.056338028169014086,0.03286384976525822,0.09389671361502347,0.0,0.0,0.0,0.046948356807511735,0.018779342723004695,0.004694835680751174,0.0,0.0,0.009389671361502348,0.018779342723004695,0.004694835680751174,0.014084507042253521,0.06103286384976526,0.03755868544600939,0.0,0.009389671361502348,0.0,0.6666666666666666,65.5,400,0.018779342723004695,17.75,0.3051643192488263,0.2112676056338028,0.15492957746478872,0.08450704225352113,0.08450704225352113,0.03286384976525822,2.0833333333333335,29.64889705882353,5.451783439490449
high,high,high,low,low,0.08505154639175258,0.4484536082474227,0.015463917525773196,0.15721649484536082,0.002577319587628866,0.06958762886597938,0.007731958762886598,0.03865979381443299,0.03350515463917526,0.010309278350515464,0.007731958762886598,0.0,0.010309278350515464,0.11597938144329897,0.07731958762886598,0.05412371134020619,0.010309278350515464,0.005154639175257732,0.0,0.0,0.002577319587628866,0.007731958762886598,0.01804123711340206,0.010309278350515464,0.08505154639175258,0.0,0.020618556701030927,0.0,0.01804123711340206,0.01288659793814433,0.020618556701030927,0.0,0.04639175257731959,0.0,0.05670103092783505,0.005154639175257732,0.002577319587628866,0.0,0.06701030927835051,0.007731958762886598,0.002577319587628866,0.0,0.01804123711340206,0.059278350515463915,0.08762886597938144,0.041237113402061855,0.05154639175257732,0.0,0.0,0.0,0.007731958762886598,0.007731958762886598,0.005154639175257732,0.0,0.01288659793814433,0.05154639175257732,0.01288659793814433,0.0,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.0,0.5257731958762887,131.5,1700,0.04381443298969072,35.27272727272727,0.36855670103092786,0.25773195876288657,0.15721649484536082,0.11082474226804123,0.030927835051546393,0.01804123711340206,2.1818181818181817,11.32162661737523,5.0663380281690245
high,high,high,low,low,0.09724770642201835,0.5064220183486239,0.04036697247706422,0.11743119266055047,0.005504587155963303,0.045871559633027525,0.007339449541284404,0.02018348623853211,0.0,0.011009174311926606,0.02018348623853211,0.0,0.03669724770642202,0.1706422018348624,0.12477064220183487,0.06788990825688074,0.03302752293577982,0.04220183486238532,0.005504587155963303,0.001834862385321101,0.001834862385321101,0.012844036697247707,0.062385321100917435,0.001834862385321101,0.08807339449541285,0.01834862385321101,0.005504587155963303,0.0,0.03853211009174312,0.01651376146788991,0.012844036697247707,0.005504587155963303,0.04220183486238532,0.007339449541284404,0.07706422018348624,0.001834862385321101,0.001834862385321101,0.0,0.06788990825688074,0.007339449541284404,0.0,0.001834862385321101,0.029357798165137616,0.02018348623853211,0.04220183486238532,0.022018348623853212,0.045871559633027525,0.0,0.0,0.005504587155963303,0.001834862385321101,0.005504587155963303,0.0,0.001834862385321101,0.003669724770642202,0.014678899082568808,0.003669724770642202,0.001834862385321101,0.012844036697247707,0.023853211009174313,0.0,0.0,0.001834862385321101,0.011009174311926606,0.5192660550458715,156.5,200,0.003669724770642202,22.708333333333332,0.30642201834862387,0.22201834862385322,0.13394495412844037,0.09174311926605505,0.027522935779816515,0.012844036697247707,1.2083333333333333,16.28223602484472,5.353426724137927
high,high,high,low,low,0.0911854103343465,0.5075987841945289,0.0364741641337386,0.12158054711246201,0.0,0.0364741641337386,0.0,0.00911854103343465,0.0,0.02127659574468085,0.00911854103343465,0.0,0.0364741641337386,0.1276595744680851,0.1033434650455927,0.0668693009118541,0.0364741641337386,0.02127659574468085,0.00911854103343465,0.0,0.0,0.0121580547112462,0.057750759878419454,0.00911854103343465,0.12462006079027356,0.00303951367781155,0.0121580547112462,0.0,0.0486322188449848,0.00303951367781155,0.02127659574468085,0.0,0.02735562310030395,0.0,0.0911854103343465,0.00911854103343465,0.0,0.0,0.10030395136778116,0.00911854103343465,0.0,0.0,0.015197568389057751,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.07598784194528875,0.0,0.0,0.0,0.0060790273556231,0.00911854103343465,0.00303951367781155,0.00911854103343465,0.00911854103343465,0.0121580547112462,0.015197568389057751,0.00303951367781155,0.0060790273556231,0.03343465045592705,0.0,0.00911854103343465,0.00303951367781155,0.015197568389057751,0.5653495440729484,101.5,800,0.0243161094224924,16.45,0.3069908814589666,0.24924012158054712,0.1519756838905775,0.11246200607902736,0.03343465045592705,0.0364741641337386,1.1,21.99553903345725,5.422831541218641
high,high,high,low,low,0.07865168539325842,0.5543071161048689,0.04868913857677903,0.1348314606741573,0.003745318352059925,0.03745318352059925,0.0,0.026217228464419477,0.0,0.018726591760299626,0.02247191011235955,0.003745318352059925,0.033707865168539325,0.149812734082397,0.15355805243445692,0.09363295880149813,0.0449438202247191,0.00749063670411985,0.003745318352059925,0.003745318352059925,0.0,0.03745318352059925,0.07116104868913857,0.003745318352059925,0.11235955056179775,0.003745318352059925,0.02247191011235955,0.0,0.052434456928838954,0.018726591760299626,0.0149812734082397,0.018726591760299626,0.033707865168539325,0.0,0.09363295880149813,0.003745318352059925,0.0,0.0,0.08614232209737828,0.026217228464419477,0.0,0.0,0.018726591760299626,0.00749063670411985,0.033707865168539325,0.04868913857677903,0.07865168539325842,0.0,0.003745318352059925,0.0,0.00749063670411985,0.011235955056179775,0.018726591760299626,0.003745318352059925,0.00749063670411985,0.026217228464419477,0.0,0.0,0.0,0.0299625468164794,0.011235955056179775,0.011235955056179775,0.00749063670411985,0.0,0.599250936329588,80.5,100,0.003745318352059925,19.071428571428573,0.23595505617977527,0.14232209737827714,0.0749063670411985,0.056179775280898875,0.0599250936329588,0.026217228464419477,1.5714285714285714,26.045184304399523,5.496238532110094
high,high,high,low,low,0.08241758241758242,0.5769230769230769,0.016483516483516484,0.13736263736263737,0.0027472527472527475,0.04120879120879121,0.0,0.024725274725274724,0.005494505494505495,0.01098901098901099,0.019230769230769232,0.0,0.03021978021978022,0.11538461538461539,0.08791208791208792,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.0027472527472527475,0.0,0.0,0.013736263736263736,0.04395604395604396,0.06043956043956044,0.12087912087912088,0.0027472527472527475,0.01098901098901099,0.0,0.08241758241758242,0.013736263736263736,0.016483516483516484,0.0027472527472527475,0.046703296703296704,0.0,0.038461538461538464,0.005494505494505495,0.0,0.0,0.09615384615384616,0.01098901098901099,0.0,0.0,0.019230769230769232,0.027472527472527472,0.054945054945054944,0.057692307692307696,0.12637362637362637,0.0,0.0027472527472527475,0.008241758241758242,0.008241758241758242,0.019230769230769232,0.03021978021978022,0.0027472527472527475,0.0,0.019230769230769232,0.005494505494505495,0.0,0.02197802197802198,0.06868131868131869,0.027472527472527472,0.008241758241758242,0.008241758241758242,0.005494505494505495,0.5659340659340659,69.0,600,0.016483516483516484,30.333333333333332,0.30494505494505497,0.23076923076923078,0.1620879120879121,0.0989010989010989,0.09065934065934066,0.02197802197802198,1.75,23.2832674571805,5.322450980392163
high,high,high,low,low,0.048484848484848485,0.4888888888888889,0.01616161616161616,0.13535353535353536,0.00202020202020202,0.00808080808080808,0.0,0.006060606060606061,0.00202020202020202,0.00404040404040404,0.00202020202020202,0.00202020202020202,0.024242424242424242,0.14747474747474748,0.09494949494949495,0.05858585858585859,0.028282828282828285,0.012121212121212121,0.014141414141414142,0.0,0.0,0.01616161616161616,0.028282828282828285,0.00808080808080808,0.13333333333333333,0.0,0.00202020202020202,0.0,0.04242424242424243,0.006060606060606061,0.006060606060606061,0.0,0.03434343434343434,0.00404040404040404,0.09090909090909091,0.0,0.0,0.0,0.09292929292929293,0.024242424242424242,0.0,0.0,0.03636363636363636,0.01818181818181818,0.05858585858585859,0.024242424242424242,0.05858585858585859,0.0,0.0,0.0,0.00202020202020202,0.022222222222222223,0.00202020202020202,0.00404040404040404,0.0,0.028282828282828285,0.024242424242424242,0.0,0.0,0.03434343434343434,0.0,0.0,0.022222222222222223,0.012121212121212121,0.501010101010101,135.5,2500,0.050505050505050504,18.333333333333332,0.3373737373737374,0.298989898989899,0.21414141414141413,0.15353535353535352,0.04040404040404041,0.014141414141414142,1.4814814814814814,18.35511022044088,5.3352173913043535
high,high,high,low,low,0.06275579809004093,0.538881309686221,0.03819918144611187,0.18144611186903137,0.004092769440654843,0.034106412005457026,0.002728512960436562,0.002728512960436562,0.0,0.015006821282401092,0.001364256480218281,0.001364256480218281,0.02455661664392906,0.11186903137789904,0.09959072305593451,0.07094133697135062,0.027285129604365622,0.015006821282401092,0.009549795361527967,0.001364256480218281,0.001364256480218281,0.0286493860845839,0.04911323328785812,0.02592087312414734,0.12687585266030013,0.002728512960436562,0.0068212824010914054,0.0,0.08321964529331514,0.005457025920873124,0.017735334242837655,0.004092769440654843,0.047748976807639835,0.001364256480218281,0.08185538881309687,0.015006821282401092,0.0,0.002728512960436562,0.08867667121418826,0.03547066848567531,0.0,0.0,0.02592087312414734,0.02592087312414734,0.06821282401091405,0.06275579809004093,0.11869031377899045,0.0,0.002728512960436562,0.0,0.001364256480218281,0.02592087312414734,0.004092769440654843,0.004092769440654843,0.002728512960436562,0.04229195088676671,0.010914051841746248,0.0,0.002728512960436562,0.05593451568894952,0.010914051841746248,0.03274215552523874,0.001364256480218281,0.009549795361527967,0.4979536152796726,132.5,1200,0.01637107776261937,17.878048780487806,0.31241473396998637,0.22237380627557982,0.1364256480218281,0.09686221009549795,0.06957708049113233,0.017735334242837655,1.6341463414634145,22.971349745331068,5.398549488054596
high,high,high,low,low,0.06462035541195477,0.5008077544426495,0.04038772213247173,0.1518578352180937,0.0016155088852988692,0.03231017770597738,0.006462035541195477,0.017770597738287562,0.004846526655896607,0.017770597738287562,0.009693053311793215,0.0032310177705977385,0.035541195476575124,0.13731825525040386,0.09693053311793215,0.06785137318255251,0.01938610662358643,0.06462035541195477,0.009693053311793215,0.0,0.0016155088852988692,0.0210016155088853,0.0420032310177706,0.0210016155088853,0.1421647819063005,0.004846526655896607,0.004846526655896607,0.0,0.0630048465266559,0.009693053311793215,0.014539579967689823,0.0016155088852988692,0.05331179321486268,0.0016155088852988692,0.09046849757673667,0.017770597738287562,0.0016155088852988692,0.0,0.09531502423263329,0.014539579967689823,0.0,0.0,0.035541195476575124,0.025848142164781908,0.06623586429725363,0.04038772213247173,0.07108239095315025,0.0,0.0,0.0,0.0016155088852988692,0.01615508885298869,0.0016155088852988692,0.0032310177705977385,0.0032310177705977385,0.022617124394184167,0.01615508885298869,0.0,0.0016155088852988692,0.030694668820678513,0.004846526655896607,0.008077544426494346,0.006462035541195477,0.009693053311793215,0.518578352180937,116.0,500,0.008077544426494346,24.76,0.36187399030694667,0.27463651050080773,0.18578352180936994,0.1147011308562197,0.051696284329563816,0.025848142164781908,1.24,20.36656200941915,5.492174721189591
mid,mid,mid,low,high,0.034782608695652174,0.6086956521739131,0.08695652173913043,0.1608695652173913,0.008695652173913044,0.0391304347826087,0.004347826086956522,0.017391304347826087,0.004347826086956522,0.004347826086956522,0.004347826086956522,0.008695652173913044,0.06521739130434782,0.1,0.04782608695652174,0.008695652173913044,0.043478260869565216,0.0,0.021739130434782608,0.0,0.021739130434782608,0.034782608695652174,0.07391304347826087,0.05217391304347826,0.15217391304347827,0.0,0.030434782608695653,0.0,0.1956521739130435,0.0,0.017391304347826087,0.013043478260869565,0.034782608695652174,0.004347826086956522,0.08695652173913043,0.02608695652173913,0.0,0.008695652173913044,0.0782608695652174,0.02608695652173913,0.0,0.004347826086956522,0.030434782608695653,0.021739130434782608,0.08695652173913043,0.034782608695652174,0.15217391304347827,0.004347826086956522,0.008695652173913044,0.0391304347826087,0.004347826086956522,0.013043478260869565,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.030434782608695653,0.004347826086956522,0.004347826086956522,0.030434782608695653,0.11739130434782609,0.04782608695652174,0.02608695652173913,0.013043478260869565,0.017391304347826087,0.6260869565217392,40.5,0,0.0,46.0,0.23478260869565218,0.1565217391304348,0.06521739130434782,0.034782608695652174,0.10434782608695652,0.02608695652173913,2.2,31.476683937823836,5.494077669902916
mid,mid,mid,low,high,0.024630541871921183,0.5467980295566502,0.06896551724137931,0.13793103448275862,0.019704433497536946,0.034482758620689655,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.024630541871921183,0.0,0.0,0.059113300492610835,0.04926108374384237,0.08374384236453201,0.029556650246305417,0.059113300492610835,0.0,0.0,0.0,0.0,0.009852216748768473,0.1330049261083744,0.059113300492610835,0.15270935960591134,0.009852216748768473,0.024630541871921183,0.009852216748768473,0.17733990147783252,0.0049261083743842365,0.009852216748768473,0.0049261083743842365,0.034482758620689655,0.0049261083743842365,0.08866995073891626,0.034482758620689655,0.0049261083743842365,0.0,0.07881773399014778,0.034482758620689655,0.0,0.0,0.009852216748768473,0.04433497536945813,0.06403940886699508,0.03940886699507389,0.13793103448275862,0.0,0.014778325123152709,0.0049261083743842365,0.0049261083743842365,0.014778325123152709,0.0,0.009852216748768473,0.0049261083743842365,0.03940886699507389,0.0049261083743842365,0.0,0.019704433497536946,0.09852216748768473,0.024630541871921183,0.0049261083743842365,0.03940886699507389,0.014778325123152709,0.5911330049261084,36.5,200,0.009852216748768473,29.0,0.20689655172413793,0.11330049261083744,0.04926108374384237,0.014778325123152709,0.10837438423645321,0.014778325123152709,2.142857142857143,14.001136363636364,5.720823529411769
